CASE_ID,age,income,household_,attitude,subnorms,pbc
000031018,65plus,75to100k,0.0,0.3125,0.25,-0.6666666666666666
000031024,65plus,100to150k,0.0,-0.0625,0.5,0.1666666666666666
000025229,55to64,100to150k,1.0,-1.0,0.25,-0.1666666666666666
000025027,25to44,less75k,0.0,0.0,0.0,-0.5
000039301,25to44,150kplus,0.0,0.5,0.5,0.1666666666666666
000015547,25to44,100to150k,1.0,0.1875,0.0,-0.1666666666666666
000025211,25to44,150kplus,1.0,0.0625,0.5,0.0
000066995,55to64,less75k,1.0,0.25,0.25,-0.1666666666666666
000042714,25to44,100to150k,0.0,0.4375,0.75,-0.1666666666666666
000028933,45to54,less75k,0.0,0.6875,0.5,-0.5
000015597,45to54,less75k,1.0,0.125,0.0,0.0
000058823,55to64,less75k,0.0,-0.0625,0.5,-0.1666666666666666
000070442,25to44,100to150k,1.0,-0.0625,0.5,0.5
000059106,65plus,150kplus,0.0,0.5625,-0.5,-0.3333333333333333
000071538,55to64,less75k,0.0,-0.6875,-0.5,-0.3333333333333333
000042706,25to44,100to150k,0.0,0.5,0.5,-0.3333333333333333
000067039,65plus,less75k,1.0,0.0,-0.5,-0.5
000035643,65plus,less75k,0.0,0.25,0.5,-0.1666666666666666
000045212,45to54,less75k,1.0,0.1875,0.75,-0.6666666666666666
000020168,45to54,100to150k,1.0,0.375,0.5,0.0
000020138,45to54,150kplus,1.0,0.125,0.25,-0.3333333333333333
000042701,25to44,75to100k,0.0,0.125,0.25,-0.1666666666666666
000048060,55to64,100to150k,0.0,0.4375,0.5,-0.6666666666666666
000061754,45to54,less75k,0.0,0.0,0.75,-0.6666666666666666
000029386,65plus,150kplus,0.0,-0.375,0.0,0.0
000003469,25to44,150kplus,1.0,0.125,0.75,0.0
000045307,25to44,less75k,0.0,0.375,0.75,-0.8333333333333334
000061807,65plus,150kplus,0.0,0.125,0.5,-0.3333333333333333
000068887,45to54,150kplus,0.0,0.25,0.75,-0.1666666666666666
000023840,45to54,150kplus,0.0,0.5,0.25,0.0
000027488,45to54,75to100k,0.0,0.75,0.25,0.1666666666666666
000067016,55to64,100to150k,1.0,0.25,0.75,0.0
000003599,65plus,less75k,1.0,0.5,0.0,-0.5
000027480,45to54,less75k,0.0,0.0,-0.5,-0.1666666666666666
000023744,25to44,100to150k,0.0,0.4375,0.5,-0.3333333333333333
000023819,45to54,less75k,0.0,0.1875,0.75,0.0
000028751,55to64,less75k,0.0,0.0,0.25,-0.3333333333333333
000042770,45to54,100to150k,0.0,0.75,0.5,0.0
000070479,55to64,150kplus,1.0,0.0,0.25,0.0
000002919,45to54,150kplus,0.0,0.75,0.5,-0.1666666666666666
000043821,45to54,100to150k,1.0,0.5,0.5,-0.5
000023886,65plus,100to150k,0.0,-0.0625,0.5,-0.1666666666666666
000028802,45to54,less75k,0.0,0.75,1.0,-0.3333333333333333
000031664,65plus,100to150k,0.0,-1.0,0.0,-0.1666666666666666
000045152,45to54,100to150k,1.0,0.375,0.25,-0.5
000053367,45to54,less75k,1.0,0.5,0.75,-0.5
000053448,65plus,less75k,1.0,0.8125,0.5,-1.0
000015335,65plus,75to100k,0.0,0.625,0.0,-0.1666666666666666
000051468,25to44,100to150k,0.0,0.4375,0.75,-0.5
000051484,45to54,less75k,0.0,0.0,0.5,-0.3333333333333333
000044937,25to44,100to150k,0.0,0.375,0.0,-0.3333333333333333
000048495,45to54,100to150k,0.0,0.3125,0.0,0.0
000053463,25to44,100to150k,1.0,0.4375,-0.25,-0.5
000068923,65plus,less75k,0.0,0.5,0.75,-0.6666666666666666
000048063,65plus,less75k,0.0,0.3125,0.25,0.3333333333333333
000037953,45to54,100to150k,0.0,0.3125,0.75,0.0
000011155,25to44,150kplus,0.0,0.0,0.25,0.0
000020065,65plus,150kplus,0.0,-0.375,-0.5,-0.3333333333333333
000071673,65plus,less75k,0.0,0.1875,0.5,-0.6666666666666666
000025105,45to54,less75k,0.0,0.0625,1.0,-0.5
000048126,65plus,less75k,1.0,0.5,0.25,-1.0
000048434,25to44,less75k,0.0,0.875,0.75,-0.1666666666666666
000043861,55to64,less75k,1.0,0.625,0.5,0.0
000025102,45to54,less75k,0.0,0.625,0.5,-0.5
000038230,65plus,150kplus,1.0,0.1875,0.5,0.0
000067210,45to54,100to150k,0.0,0.3125,0.75,0.0
000002571,65plus,less75k,1.0,0.0625,0.5,-0.6666666666666666
000063708,25to44,less75k,1.0,0.625,0.0,0.0
000063712,25to44,75to100k,1.0,-0.75,0.25,-0.1666666666666666
000043799,45to54,less75k,1.0,0.75,0.0,-0.6666666666666666
000080292,65plus,less75k,1.0,0.0,0.25,-0.5
000020179,65plus,100to150k,1.0,0.5,0.5,-0.5
000043863,55to64,less75k,1.0,0.125,0.5,-0.3333333333333333
000038150,65plus,100to150k,0.0,0.125,0.25,0.1666666666666666
000025125,45to54,150kplus,0.0,0.0625,0.0,-0.1666666666666666
000080279,55to64,less75k,1.0,0.625,0.5,-0.3333333333333333
000020161,25to44,less75k,1.0,-0.0625,-1.0,-0.3333333333333333
000065492,45to54,100to150k,0.0,-0.0625,0.25,-0.3333333333333333
000012347,65plus,less75k,0.0,0.25,0.75,-0.1666666666666666
000017628,45to54,75to100k,0.0,-0.125,0.25,-0.3333333333333333
000052963,45to54,less75k,1.0,0.3125,1.0,-0.5
000071716,25to44,100to150k,1.0,0.6875,0.75,0.0
000052981,45to54,150kplus,1.0,0.8125,0.75,-0.1666666666666666
000043754,25to44,less75k,1.0,0.3125,0.25,-0.3333333333333333
000043444,25to44,less75k,0.0,0.1875,0.75,-0.8333333333333334
000045575,25to44,75to100k,1.0,0.375,0.0,-0.5
000019104,65plus,less75k,0.0,-0.1875,0.0,-0.6666666666666666
000017681,55to64,100to150k,0.0,0.75,0.75,-0.8333333333333334
000025113,45to54,100to150k,0.0,0.125,0.75,0.0
000014964,45to54,less75k,0.0,-0.125,0.5,-0.6666666666666666
000060840,25to44,75to100k,0.0,0.9375,1.0,-0.1666666666666666
000004851,65plus,less75k,0.0,-0.125,0.25,-0.3333333333333333
000043963,45to54,75to100k,1.0,0.1875,0.25,0.0
000004849,65plus,less75k,0.0,0.0,0.25,-0.1666666666666666
000043952,45to54,less75k,1.0,0.125,0.5,0.0
000043382,55to64,less75k,0.0,0.3125,0.0,-0.3333333333333333
000015299,55to64,less75k,0.0,0.1875,0.0,0.0
000051744,65plus,75to100k,0.0,0.0,0.5,-0.1666666666666666
000043416,65plus,100to150k,0.0,-0.0625,0.5,-0.3333333333333333
000016474,65plus,less75k,1.0,0.0,0.0,-0.1666666666666666
000015548,25to44,150kplus,1.0,0.5,0.25,-0.3333333333333333
000015449,55to64,150kplus,0.0,0.1875,0.0,-0.1666666666666666
000068795,25to44,150kplus,0.0,0.0625,0.25,0.0
000051710,55to64,100to150k,0.0,0.5,0.25,-0.3333333333333333
000015455,65plus,less75k,0.0,0.375,0.5,0.0
000003203,55to64,less75k,0.0,-0.5625,-0.5,-0.1666666666666666
000067094,45to54,150kplus,1.0,0.25,0.25,-0.8333333333333334
000025080,25to44,75to100k,0.0,0.125,0.0,-0.1666666666666666
000039576,25to44,less75k,0.0,0.625,0.25,-1.0
000045146,45to54,less75k,1.0,0.4375,0.5,-0.1666666666666666
000015333,65plus,less75k,0.0,0.0625,0.0,-0.6666666666666666
000051782,25to44,150kplus,1.0,0.9375,0.75,-0.3333333333333333
000015469,65plus,less75k,0.0,-0.0625,0.5,-0.5
000039574,25to44,less75k,0.0,1.0,0.25,-0.1666666666666666
000068967,25to44,150kplus,1.0,0.125,0.0,-0.3333333333333333
000040516,25to44,less75k,0.0,0.25,0.25,-0.1666666666666666
000025071,25to44,less75k,0.0,0.5625,0.5,-0.1666666666666666
000069002,55to64,100to150k,1.0,0.0625,0.75,-0.3333333333333333
000009346,45to54,150kplus,1.0,0.25,0.0,-0.1666666666666666
000067065,65plus,150kplus,1.0,0.1875,0.75,0.1666666666666666
000008968,45to54,less75k,0.0,0.25,0.0,-0.5
000068961,25to44,75to100k,1.0,0.0,0.25,-0.5
000033585,65plus,75to100k,1.0,0.25,1.0,-0.6666666666666666
000052691,45to54,less75k,1.0,0.375,1.0,-0.3333333333333333
000041007,65plus,100to150k,1.0,0.0625,0.5,0.5
000030944,55to64,less75k,0.0,0.3125,0.25,-0.1666666666666666
000033101,25to44,75to100k,0.0,0.3125,0.75,-0.1666666666666666
000005036,65plus,less75k,1.0,0.625,0.25,-0.5
000022854,25to44,100to150k,0.0,0.375,0.25,-0.5
000004423,45to54,less75k,1.0,0.0,1.0,-0.5
000070404,55to64,100to150k,0.0,0.5,0.0,0.0
000033469,25to44,150kplus,1.0,0.4375,0.0,0.6666666666666666
000076090,45to54,100to150k,0.0,0.1875,0.5,0.0
000039781,65plus,less75k,0.0,0.5625,0.5,-0.3333333333333333
000013244,25to44,100to150k,0.0,0.5625,0.0,-0.5
000030825,25to44,less75k,0.0,0.75,0.5,-0.3333333333333333
000050356,65plus,150kplus,0.0,0.5625,0.75,-0.1666666666666666
000069785,55to64,100to150k,1.0,-1.0,0.5,-1.0
000004143,55to64,150kplus,0.0,0.0625,1.0,-0.3333333333333333
000009618,25to44,less75k,1.0,1.0,0.75,0.1666666666666666
000076250,45to54,100to150k,1.0,0.1875,0.25,-0.5
000050552,65plus,75to100k,1.0,0.25,-0.5,0.0
000025621,55to64,100to150k,1.0,0.25,0.0,-0.3333333333333333
000035068,55to64,75to100k,0.0,0.1875,-1.0,0.0
000069750,45to54,150kplus,1.0,0.625,-0.25,-0.5
000004361,55to64,75to100k,1.0,-0.5625,0.5,-0.3333333333333333
000062840,25to44,75to100k,0.0,0.5,0.5,-0.1666666666666666
000035105,65plus,75to100k,0.0,0.0,0.0,0.0
000076017,65plus,less75k,0.0,0.3125,0.0,-0.5
000042123,25to44,less75k,0.0,0.3125,1.0,-1.0
000023031,65plus,less75k,1.0,0.0,-0.5,-0.5
000050474,55to64,less75k,1.0,0.8125,0.0,0.1666666666666666
000004975,45to54,100to150k,1.0,-0.6875,0.25,-0.3333333333333333
000048035,25to44,150kplus,0.0,-0.375,0.25,0.1666666666666666
000066634,45to54,75to100k,0.0,0.25,0.25,-0.3333333333333333
000050174,25to44,75to100k,0.0,0.375,0.5,-0.1666666666666666
000064970,65plus,less75k,0.0,0.75,0.5,-0.1666666666666666
000035173,55to64,100to150k,1.0,0.6875,0.5,0.1666666666666666
000056829,65plus,less75k,1.0,0.0,-0.5,-0.8333333333333334
000051132,55to64,less75k,0.0,-0.375,-0.25,-0.6666666666666666
000065114,25to44,100to150k,1.0,0.375,-0.5,-0.1666666666666666
000056909,25to44,100to150k,1.0,0.625,0.25,0.0
000030739,25to44,less75k,0.0,0.4375,0.5,-1.0
000061370,55to64,100to150k,1.0,0.0625,0.0,-0.1666666666666666
000039957,25to44,150kplus,1.0,0.125,0.0,0.0
000009492,45to54,100to150k,0.0,0.3125,0.75,0.0
000065000,25to44,75to100k,0.0,0.3125,0.25,-0.1666666666666666
000025402,45to54,less75k,0.0,0.3125,0.5,-0.1666666666666666
000068933,65plus,100to150k,0.0,-0.375,0.75,-0.1666666666666666
000025352,65plus,75to100k,0.0,0.25,0.5,-0.6666666666666666
000009557,65plus,150kplus,0.0,0.125,0.5,0.0
000057028,65plus,less75k,1.0,0.8125,0.0,-0.1666666666666666
000057191,45to54,150kplus,1.0,0.5,0.75,0.0
000004597,65plus,150kplus,0.0,-0.5625,0.0,0.3333333333333333
000070246,25to44,less75k,0.0,-0.0625,0.75,-0.3333333333333333
000040337,65plus,100to150k,0.0,0.0625,1.0,-1.0
000040273,55to64,less75k,0.0,0.25,0.75,-0.3333333333333333
000056923,25to44,150kplus,1.0,-0.125,0.5,-0.3333333333333333
000061271,55to64,100to150k,1.0,0.25,0.0,0.1666666666666666
000056938,45to54,less75k,1.0,0.5,0.5,-0.1666666666666666
000031540,45to54,less75k,0.0,-0.125,0.0,-0.5
000076911,65plus,less75k,1.0,0.0625,0.25,-0.1666666666666666
000023476,65plus,150kplus,1.0,0.1875,0.5,0.1666666666666666
000069068,65plus,100to150k,1.0,0.0625,0.5,-0.5
000077954,55to64,100to150k,0.0,0.3125,0.5,0.1666666666666666
000050927,55to64,less75k,0.0,-0.5,0.0,-0.8333333333333334
000035022,25to44,150kplus,0.0,0.5,0.75,0.0
000031560,65plus,less75k,0.0,0.5,0.0,-0.5
000070388,45to54,100to150k,0.0,0.1875,0.0,0.0
000035017,25to44,100to150k,0.0,0.375,1.0,-0.5
000052705,45to54,100to150k,1.0,0.3125,0.5,-0.3333333333333333
000069077,25to44,150kplus,1.0,0.3125,0.75,-0.8333333333333334
000025456,65plus,less75k,0.0,0.875,0.75,0.0
000002384,65plus,less75k,0.0,-0.25,0.75,0.3333333333333333
000052687,45to54,less75k,1.0,0.625,1.0,-0.3333333333333333
000050888,45to54,less75k,0.0,0.625,0.5,-0.6666666666666666
000030683,45to54,less75k,1.0,0.0,0.25,-0.1666666666666666
000048003,25to44,less75k,0.0,0.25,0.75,-0.6666666666666666
000070345,65plus,75to100k,0.0,-0.0625,1.0,0.0
000047998,25to44,less75k,0.0,0.25,0.75,-0.3333333333333333
000002302,25to44,150kplus,0.0,0.5,0.5,0.1666666666666666
000042466,65plus,100to150k,0.0,0.5,0.5,-0.1666666666666666
000031693,25to44,100to150k,1.0,-0.0625,0.5,0.5
000047953,55to64,less75k,0.0,0.5625,1.0,-1.0
000064229,65plus,less75k,0.0,0.0625,0.0,-0.5
000066812,25to44,less75k,1.0,0.375,0.5,-0.8333333333333334
000003138,45to54,100to150k,0.0,0.3125,0.0,-0.3333333333333333
000023967,45to54,100to150k,1.0,0.4375,0.75,-0.3333333333333333
000023911,45to54,75to100k,1.0,0.125,0.0,0.1666666666666666
000040982,55to64,100to150k,1.0,0.6875,0.0,0.1666666666666666
000048137,25to44,less75k,1.0,-0.0625,0.5,-0.5
000022152,25to44,150kplus,0.0,0.125,0.0,0.0
000039585,25to44,75to100k,0.0,0.8125,1.0,0.0
000014271,55to64,100to150k,0.0,0.75,0.25,-0.5
000014230,45to54,less75k,0.0,0.5625,0.5,0.0
000062876,45to54,less75k,0.0,0.0625,0.25,-0.5
000019994,45to54,100to150k,0.0,0.1875,0.0,-0.3333333333333333
000011995,65plus,less75k,0.0,0.4375,0.5,-0.3333333333333333
000003333,65plus,150kplus,0.0,0.5,0.75,-0.1666666666666666
000068870,45to54,100to150k,0.0,-0.4375,1.0,0.0
000069323,65plus,less75k,0.0,0.0625,0.5,0.0
000013863,45to54,100to150k,1.0,0.6875,0.25,-0.3333333333333333
000066855,55to64,less75k,1.0,0.25,0.0,-0.3333333333333333
000030497,55to64,75to100k,0.0,-0.6875,-0.25,0.3333333333333333
000048071,65plus,less75k,0.0,-0.0625,0.25,-0.3333333333333333
000076753,65plus,100to150k,0.0,-0.4375,0.5,0.0
000069312,65plus,150kplus,0.0,0.375,0.5,-0.1666666666666666
000023137,45to54,150kplus,1.0,0.5,0.5,0.0
000030489,55to64,less75k,0.0,0.5625,1.0,-1.0
000057231,45to54,less75k,0.0,0.0625,0.0,0.0
000014219,45to54,less75k,0.0,0.3125,0.0,-0.5
000069330,65plus,150kplus,0.0,0.5625,0.75,0.5
000051422,55to64,100to150k,1.0,0.1875,0.0,-1.0
000003242,55to64,100to150k,0.0,0.3125,0.5,-0.6666666666666666
000000969,65plus,less75k,0.0,0.4375,0.0,-0.5
000052504,45to54,150kplus,0.0,0.375,0.5,-0.1666666666666666
000020127,25to44,less75k,1.0,-0.375,0.5,-0.3333333333333333
000076557,55to64,less75k,0.0,0.4375,0.25,-0.3333333333333333
000051197,55to64,150kplus,0.0,-0.25,0.0,0.8333333333333334
000019977,25to44,100to150k,0.0,0.125,0.5,-0.5
000035262,55to64,75to100k,1.0,0.375,0.5,-0.1666666666666666
000030584,65plus,150kplus,0.0,0.4375,0.5,0.1666666666666666
000042225,65plus,less75k,0.0,0.375,0.25,0.0
000059662,55to64,100to150k,0.0,0.875,0.75,0.3333333333333333
000023073,45to54,less75k,1.0,0.6875,0.0,0.0
000066672,45to54,150kplus,0.0,0.0625,1.0,-0.3333333333333333
000057457,25to44,less75k,1.0,0.6875,0.5,0.3333333333333333
000048007,25to44,75to100k,0.0,0.125,0.5,-0.6666666666666666
000015008,45to54,150kplus,0.0,0.25,0.25,-0.1666666666666666
000025180,65plus,150kplus,0.0,0.125,-0.25,-0.5
000052587,55to64,100to150k,0.0,0.4375,-0.5,0.5
000048150,55to64,100to150k,1.0,0.5,0.0,-0.3333333333333333
000057437,65plus,less75k,1.0,0.625,0.0,-0.8333333333333334
000015077,65plus,100to150k,0.0,-0.0625,0.75,0.0
000066741,55to64,150kplus,0.0,0.3125,0.0,-0.3333333333333333
000042290,25to44,100to150k,0.0,0.25,0.0,-0.1666666666666666
000051298,55to64,less75k,1.0,0.8125,0.5,-0.1666666666666666
000035231,65plus,less75k,1.0,0.8125,0.25,-0.8333333333333334
000066756,65plus,less75k,0.0,-0.3125,0.0,-0.8333333333333334
000047970,25to44,less75k,0.0,0.0625,0.75,-0.8333333333333334
000059751,45to54,less75k,1.0,0.5,0.75,0.1666666666666666
000003158,45to54,150kplus,0.0,0.25,0.75,0.0
000007361,65plus,less75k,0.0,0.0,0.5,-0.3333333333333333
000008285,65plus,100to150k,0.0,0.25,0.5,-0.3333333333333333
000047120,65plus,100to150k,0.0,0.5,0.25,0.0
000048065,65plus,less75k,0.0,0.75,0.0,0.1666666666666666
000031468,65plus,less75k,1.0,0.8125,-0.5,-0.6666666666666666
000015792,25to44,75to100k,1.0,0.5625,1.0,0.1666666666666666
000007210,55to64,75to100k,0.0,-0.3125,0.0,-0.3333333333333333
000025066,65plus,150kplus,0.0,0.0,0.25,0.1666666666666666
000059694,65plus,100to150k,0.0,-0.375,0.0,-0.1666666666666666
000051244,65plus,75to100k,0.0,0.125,0.0,-0.3333333333333333
000015507,45to54,75to100k,1.0,0.5625,0.5,0.0
000078796,55to64,less75k,0.0,0.25,0.0,-0.8333333333333334
000015633,55to64,75to100k,1.0,0.4375,0.5,0.1666666666666666
000002299,25to44,150kplus,0.0,0.125,0.0,0.0
000036588,65plus,150kplus,1.0,0.375,0.75,0.1666666666666666
000010901,45to54,100to150k,0.0,0.75,0.0,-0.1666666666666666
000008214,55to64,less75k,0.0,-0.5625,0.0,-0.6666666666666666
000071820,25to44,less75k,0.0,0.9375,0.25,-0.6666666666666666
000031075,65plus,75to100k,1.0,0.25,-0.5,-0.5
000059923,55to64,75to100k,1.0,-0.4375,0.0,-0.5
000036168,45to54,75to100k,0.0,-0.5,0.0,-0.5
000014744,65plus,100to150k,0.0,0.25,-0.5,-0.3333333333333333
000023024,55to64,100to150k,1.0,0.1875,0.25,0.1666666666666666
000059974,45to54,less75k,1.0,0.625,0.0,0.0
000048423,65plus,150kplus,0.0,0.125,1.0,-0.1666666666666666
000030902,45to54,less75k,0.0,0.4375,0.25,-0.3333333333333333
000036205,55to64,less75k,0.0,0.5,0.0,-0.5
000071288,25to44,100to150k,0.0,0.25,-0.25,0.0
000004681,45to54,75to100k,0.0,0.9375,0.5,0.3333333333333333
000065348,45to54,less75k,1.0,0.4375,0.0,-0.6666666666666666
000015726,45to54,100to150k,0.0,0.0,0.75,0.0
000023013,45to54,150kplus,1.0,0.5,0.0,0.0
000022979,65plus,100to150k,0.0,-0.0625,0.25,-0.1666666666666666
000075796,45to54,75to100k,1.0,0.4375,0.5,-0.3333333333333333
000007340,55to64,100to150k,0.0,-0.3125,0.5,0.1666666666666666
000005090,45to54,150kplus,1.0,0.5,0.0,1.0
000036211,55to64,less75k,0.0,0.3125,0.5,-0.3333333333333333
000071328,55to64,less75k,0.0,0.25,0.5,-0.3333333333333333
000054680,65plus,less75k,0.0,0.125,0.0,-0.3333333333333333
000059568,45to54,less75k,0.0,0.3125,0.25,-0.5
000006794,25to44,100to150k,1.0,0.5,0.5,0.0
000010862,65plus,100to150k,0.0,0.0,0.0,-1.0
000015778,25to44,less75k,1.0,0.5625,0.25,-0.1666666666666666
000004696,45to54,100to150k,0.0,0.4375,0.0,0.0
000059971,25to44,150kplus,1.0,0.375,0.75,0.0
000052907,55to64,150kplus,1.0,0.125,0.25,-0.5
000025097,45to54,less75k,0.0,0.3125,0.0,0.0
000031421,65plus,75to100k,0.0,0.3125,0.0,0.0
000014809,65plus,less75k,1.0,0.5,0.0,-0.6666666666666666
000022859,25to44,150kplus,0.0,-0.375,0.0,0.0
000052919,65plus,less75k,1.0,0.0,0.0,-0.5
000038816,65plus,less75k,0.0,0.0625,0.25,0.0
000015764,65plus,less75k,0.0,-0.1875,0.5,-0.1666666666666666
000014433,65plus,100to150k,1.0,0.125,0.25,-0.1666666666666666
000012709,65plus,less75k,1.0,0.8125,-0.5,-0.1666666666666666
000015039,55to64,150kplus,0.0,0.4375,0.0,-0.1666666666666666
000031386,55to64,75to100k,0.0,0.3125,0.25,-0.5
000016464,45to54,150kplus,1.0,0.0625,0.5,-0.6666666666666666
000033896,65plus,less75k,0.0,0.3125,0.5,-0.6666666666666666
000010905,55to64,less75k,0.0,0.5625,0.75,-0.3333333333333333
000071199,25to44,less75k,0.0,0.125,0.0,-0.5
000014008,25to44,less75k,0.0,0.0,0.5,-0.1666666666666666
000034110,55to64,75to100k,0.0,-0.6875,0.75,-0.1666666666666666
000035985,65plus,less75k,0.0,0.125,0.0,-0.3333333333333333
000059800,65plus,100to150k,1.0,0.3125,0.5,-0.3333333333333333
000015064,65plus,75to100k,0.0,0.0625,-0.25,0.0
000009314,25to44,100to150k,1.0,0.8125,0.5,-0.1666666666666666
000010194,25to44,less75k,1.0,0.875,0.0,-0.1666666666666666
000036508,45to54,100to150k,1.0,0.1875,0.25,-0.5
000010894,45to54,less75k,0.0,0.3125,0.75,-0.5
000016073,25to44,less75k,1.0,0.375,0.25,-0.5
000013780,45to54,100to150k,1.0,0.375,0.25,0.0
000012813,45to54,75to100k,0.0,0.4375,0.75,-0.3333333333333333
000016074,25to44,75to100k,1.0,-0.3125,0.5,-1.0
000010902,45to54,100to150k,0.0,-0.0625,0.5,-0.3333333333333333
000016066,65plus,100to150k,1.0,0.3125,0.5,-0.1666666666666666
000013775,45to54,75to100k,1.0,0.25,0.75,-0.1666666666666666
000072068,65plus,less75k,0.0,0.0,0.25,-0.1666666666666666
000079583,45to54,75to100k,0.0,-0.0625,0.25,-0.3333333333333333
000059795,65plus,less75k,1.0,0.125,0.25,-0.8333333333333334
000036380,25to44,150kplus,0.0,0.5,0.0,0.1666666666666666
000061322,65plus,150kplus,1.0,0.375,0.75,0.0
000003354,65plus,150kplus,0.0,-0.375,0.75,-0.1666666666666666
000034541,55to64,150kplus,1.0,0.0625,0.25,-0.8333333333333334
000026343,65plus,less75k,1.0,0.375,-0.5,-0.5
000008623,25to44,150kplus,0.0,0.0,0.75,0.0
000014042,45to54,less75k,0.0,0.125,0.75,-0.1666666666666666
000020424,55to64,100to150k,0.0,0.6875,0.5,0.5
000010921,55to64,100to150k,0.0,0.375,0.5,-0.3333333333333333
000010166,55to64,less75k,0.0,0.3125,0.25,0.0
000010912,55to64,less75k,0.0,0.6875,0.75,-0.6666666666666666
000047437,55to64,75to100k,0.0,0.5,0.0,0.0
000059833,25to44,100to150k,1.0,0.0625,0.5,-0.1666666666666666
000026424,65plus,100to150k,1.0,0.3125,0.5,-0.1666666666666666
000069615,55to64,150kplus,0.0,0.3125,0.25,0.0
000010150,25to44,less75k,0.0,1.0,0.5,0.5
000072106,25_below,less75k,1.0,0.0,0.0,0.0
000008356,55to64,75to100k,0.0,0.25,0.25,-0.3333333333333333
000052179,25to44,75to100k,1.0,0.125,0.25,-0.6666666666666666
000008654,45to54,100to150k,0.0,0.1875,0.5,0.0
000014912,45to54,150kplus,0.0,0.25,0.25,0.0
000010834,55to64,75to100k,0.0,-0.25,0.0,-0.1666666666666666
000062594,45to54,150kplus,0.0,0.1875,1.0,0.0
000010186,65plus,less75k,0.0,0.25,0.25,-0.1666666666666666
000069463,65plus,150kplus,0.0,-0.5625,0.5,0.0
000067183,25to44,less75k,0.0,-0.5625,0.75,-0.3333333333333333
000010838,55to64,100to150k,0.0,-0.5,0.5,0.0
000058440,55to64,less75k,1.0,0.125,0.5,-0.3333333333333333
000052542,55to64,less75k,0.0,0.0,0.25,-0.1666666666666666
000065384,25to44,less75k,1.0,0.6875,0.0,0.5
000003273,55to64,150kplus,0.0,0.875,0.25,-0.3333333333333333
000019743,25to44,less75k,0.0,0.0,0.75,-0.3333333333333333
000052320,45to54,100to150k,0.0,0.125,1.0,0.1666666666666666
000064223,65plus,less75k,0.0,0.0625,0.0,-0.3333333333333333
000030868,25to44,100to150k,0.0,-0.6875,-0.25,-0.6666666666666666
000015206,45to54,150kplus,1.0,0.5,0.0,-0.6666666666666666
000019767,55to64,less75k,0.0,-0.6875,0.5,0.0
000002788,65plus,100to150k,1.0,0.3125,0.5,-0.1666666666666666
000014252,55to64,less75k,0.0,0.8125,0.25,-0.5
000071996,45to54,less75k,0.0,0.0,0.5,-0.5
000071436,25to44,100to150k,1.0,0.4375,1.0,-0.1666666666666666
000071287,25to44,100to150k,0.0,0.625,0.25,-0.3333333333333333
000078854,55to64,150kplus,0.0,0.0625,0.0,0.0
000025189,45to54,100to150k,1.0,0.4375,0.0,0.0
000071959,25to44,less75k,0.0,0.5625,0.0,-0.3333333333333333
000007445,55to64,less75k,1.0,0.4375,0.0,0.0
000041065,25_below,75to100k,0.0,0.0,0.0,0.0
000047534,55to64,less75k,1.0,0.0,0.5,-0.3333333333333333
000065333,25to44,100to150k,1.0,0.125,0.5,0.5
000067309,55to64,less75k,1.0,0.8125,0.5,-0.6666666666666666
000065655,65plus,less75k,0.0,-0.0625,0.5,-0.1666666666666666
000065406,45to54,75to100k,1.0,0.125,0.25,-0.3333333333333333
000057946,45to54,less75k,0.0,0.625,0.25,0.0
000079017,45to54,less75k,1.0,1.0,0.75,-0.3333333333333333
000007264,45to54,less75k,0.0,0.0,-0.25,-1.0
000079048,55to64,100to150k,1.0,0.0625,0.25,0.1666666666666666
000014298,65plus,less75k,0.0,0.4375,0.75,0.0
000007219,65plus,less75k,0.0,0.5,0.0,-1.0
000058172,65plus,100to150k,0.0,0.0,-0.5,0.0
000043172,55to64,75to100k,1.0,0.3125,0.0,-0.5
000071751,55to64,150kplus,1.0,0.125,0.0,-0.5
000005503,25to44,100to150k,0.0,0.4375,0.0,-0.5
000043178,55to64,100to150k,1.0,1.0,0.75,-0.3333333333333333
000008660,45to54,150kplus,0.0,-0.4375,0.5,0.1666666666666666
000032438,45to54,150kplus,0.0,0.375,0.5,-0.1666666666666666
000065320,25to44,less75k,1.0,0.5,0.75,-0.3333333333333333
000049579,55to64,100to150k,0.0,0.25,0.5,-0.6666666666666666
